,Common Name,Kingdom,Phylum,Class,Order,Family,Genus,SPECIES,Continents,Countries,Biome,Lifestyle,Seasonal behavior,Ref,Animalia_Link,Regions,Subcontinents,Group name,Islands,Introduced Countries,Subclass,Infraclass,Superorder,Suborder,Subfamily,Oceans,Seas,Tribe,SUBSPECIES OF
0,rapa-fruit-dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,Ptilinopus huttoni,,,"Anthropogenic biome,Forest,Agricultural",,,"https://en.wikipedia.org/wiki/Rapa_fruit_dove,https://www.iucnredlist.org/species/22691470/131333951",https://animalia.bio/rapa-fruit-dove/,French Polynesia,,,,,,,,,,,,,
0,rapa-shearwater,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus myrtae,,,"Forest,Grassland,Neritic zone,Oceanic pelagic zone,Marine",,,"https://en.wikipedia.org/wiki/Rapa_shearwater,https://www.iucnredlist.org/species/132468585/132468877",https://animalia.bio/rapa-shearwater/,French Polynesia,,,,,,,,,,,,,
0,rarotonga-monarch,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Pomarea,Pomarea dimidiata,,,"Forest,Oceanic pelagic zone","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Rarotonga_monarch,https://www.iucnredlist.org/species/22707172/132072143,https://xeno-canto.org/443148",https://animalia.bio/rarotonga-monarch/,Cook Islands,,,,,,,,,,,,,
0,rarotonga-starling,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Aplonis,Aplonis cinerascens,,,"Forest,Mountains,Montane forest",,,"https://en.wikipedia.org/wiki/Rarotonga_starling,https://www.iucnredlist.org/species/22710502/94248565",https://animalia.bio/rarotonga-starling/,Cook Islands,,,,,,,,,,,,,
0,raso-lark,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Alauda,Alauda razae,Africa,,"Grassland,Intertidal zone,Shrubland,Wetlands,Desert,Rocky areas",,,"https://en.wikipedia.org/wiki/Raso_lark,https://www.iucnredlist.org/species/22717428/131103086",https://animalia.bio/raso-lark/,Cabo Verde,,,,,,,,,,,,,
0,ratchettailed-treepie,,,,,,,,,,,,,,https://animalia.bio/ratchettailed-treepie/,,,,,,,,,,,,,,
0,rattling-cisticola,,,,,,,,,,,,,,https://animalia.bio/rattling-cisticola/,,,,,,,,,,,,,,
0,razorbill,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Alca,Alca torda,"Europe,","North America,","Coastal,Marine,Intertidal zone,Neritic zone,Oceanic pelagic zone,Estuaries,Rocky areas","Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Burrowing, ,Seabird",Migrating,"https://en.wikipedia.org/wiki/Razorbill,https://www.iucnredlist.org/species/22694852/131932615,https://xeno-canto.org/692148",https://animalia.bio/razorbill/,"Asia,",,,,,,,,,,Africa,,,
0,razorbilled-curassow,,,,,,,,,,,,,,https://animalia.bio/razorbilled-curassow/,,,,,,,,,,,,,,
0,recurvebilled-bushbird,,,,,,,,,,,,,,https://animalia.bio/recurvebilled-bushbird/,,,,,,,,,,,,,,
0,red-avadavat,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Amandava,Amandava amandava,"North America,",Asia,"Agricultural,Anthropogenic biome,Marsh,Wetlands,Riparian,Grassland,Freshwater,Forest,Shrubland","Zoochory, ,Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Red_avadavat,https://www.iucnredlist.org/species/22719614/94635498,https://xeno-canto.org/698326",https://animalia.bio/red-avadavat/,,,,,"China,",,,,,,,,,
0,red-birdofparadise,,,,,,,,,,,,,,https://animalia.bio/red-birdofparadise/,,,,,,,,,,,,,,
0,red-collared-dove,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia tranquebarica,Asia,"China,","Forest,Savanna,Shrubland,Agricultural,Anthropogenic biome,Desert,Rocky areas","Terrestrial, ,Oviparous",Migrating,"https://en.wikipedia.org/wiki/Red_collared_dove,https://www.iucnredlist.org/species/22690493/130171997",https://animalia.bio/red-collared-dove/,,,,,"Japan,",,,,,,,,,
0,red-crossbill,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Loxia,Loxia curvirostra,"Europe,","Asia,","Temperate broadleaf and mixed forest,Montane grasslands and shrublands,Mediterranean forests, woodlands, and scrub,Desert,Taiga,Temperate coniferous forest,Forest,Anthropogenic biome,Mountains,Rocky areas","Arboreal, ,Altricial, ,Nomadic, ,Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Red_crossbill,http://www.iucnredlist.org/details/22720646/0,https://xeno-canto.org/707683",https://animalia.bio/red-crossbill/,,"Africa,","crookedness, warp",,,,,,,Carduelinae,,,,
0,red-fody,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Foudia,Foudia madagascariensis,Africa,Madagascar,"Anthropogenic biome,Forest,Savanna,Shrubland,Grassland","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Red_fody,https://www.iucnredlist.org/species/22719132/131884843,https://xeno-canto.org/627124",https://animalia.bio/red-fody/,,,,,"Mauritius,",,,,,,,,,
0,red-fox-sparrow,Fox sparrow,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerella,North America,"Mexico,","Forest,Shrubland,Taiga,Wetlands,Bog",,,"https://en.wikipedia.org/wiki/Red_fox_sparrow,https://www.iucnredlist.org/species/103779110/94696453,https://xeno-canto.org/461342",https://animalia.bio/red-fox-sparrow/,"Canada,",,,,,,,,,,,,,Fox sparrow
0,red-goshawk,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Erythrotriorchis,Erythrotriorchis radiatus,,Australia,"Forest,Savanna,Woodland","Terrestrial, ,Oviparous, ,Altricial, ,Soaring, ,Gliding",Not a migrant,"https://en.wikipedia.org/wiki/Red_goshawk,https://www.iucnredlist.org/species/22695699/93524046",https://animalia.bio/red-goshawk/,,,,,,,,,,,,,,
0,red-junglefowl,Animalia,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Asia,Southeast Asia,"Tropical moist forests,Mangrove,Forest,Anthropogenic biome,Agricultural","Terrestrial, ,Precocial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Red_junglefowl,https://www.iucnredlist.org/species/22679199/92806965,https://xeno-canto.org/689265",https://animalia.bio/red-junglefowl/,"Timor-Leste,","South Asia,",,,"Bhutan,",,,,,,,,,
0,red-kite,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,Milvus milvus,"Europe,",Africa,"Temperate broadleaf and mixed forest,Temperate grasslands,Mediterranean forests, woodlands, and scrub,Urban wildlife,Wetlands,Agricultural,Anthropogenic biome,Forest,Riparian,Grassland,Shrubland,Woodland,Suburban","Arboreal, ,Predator, ,Altricial, ,Gliding, ,Soaring birds, ,Terrestrial, ,Territorial, ,Oviparous",Partially migrant,"https://en.wikipedia.org/wiki/Red_kite,https://www.iucnredlist.org/species/22695072/155600973,https://xeno-canto.org/685030",https://animalia.bio/red-kite/,,"Asia,","brood, kettle, roost, stooping, string",,,,,,,,,,,
0,red-knot,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris canutus,"Europe,","Africa,","Tundra,Rivers,Intertidal zone,Estuaries,Wetlands,Freshwater,Grassland,Neritic zone,Marine,Marsh","Terrestrial, ,Predator, ,Wading birds, ,Shorebirds, ,Precocial, ,Congregatory, ,Oviparous, ,Territorial, ,Wading birds",Migrating,"https://en.wikipedia.org/wiki/Red_knot,https://www.iucnredlist.org/species/22693363/132285482,https://xeno-canto.org/687493",https://animalia.bio/red-knot/,,"Asia,","cluster, fling, tangle",,,,,,,,,,,
0,red-lark,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Calendulauda,Calendulauda burra,Africa,South Africa,"Grassland,Shrubland",,,"https://en.wikipedia.org/wiki/Red_lark,https://www.iucnredlist.org/species/22717180/118448283,https://xeno-canto.org/515487",https://animalia.bio/red-lark/,,,,,,,,,,,,,,
0,red-lory,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Eos,Eos bornea,Asia,Indonesia,"Anthropogenic biome,Forest,Shrubland,Mangrove","Terrestrial, ,Oviparous, ,Arboreal",Not a migrant,"https://en.wikipedia.org/wiki/Red_lory,https://www.iucnredlist.org/species/22684509/131914146,https://xeno-canto.org/68245",https://animalia.bio/red-lory/,,,,,,,,,,,,,,
0,red-myzomela,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Myzomela,Myzomela cruentata,Asia,"Papua New Guinea,","Forest,Savanna,Mountains,Montane forest","Terrestrial, ,Nomadic, ,Oviparous",,"https://en.wikipedia.org/wiki/Red_myzomela,https://www.iucnredlist.org/species/103686661/112509341,https://xeno-canto.org/561234",https://animalia.bio/red-myzomela/,,,,,,,,,,,,,,
0,red-owl,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,Tyto soumagnei,Africa,Madagascar,"Agricultural,Anthropogenic biome,Caves,Forest,Rainforest,Caves and Subterranean Habitats,Woodland,Rocky areas",,,"https://en.wikipedia.org/wiki/Red_owl,https://www.iucnredlist.org/species/22688493/93198777,https://xeno-canto.org/418222",https://animalia.bio/red-owl/,,,,,,,,,,,,,,
0,red-phalarope,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Phalaropus,Phalaropus fulicarius,"Europe,","North America,","Freshwater,Intertidal zone,Neritic zone,Oceanic pelagic zone,Wetlands,Marine","Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Wading bird",Migrating,"https://en.wikipedia.org/wiki/Red_phalarope,https://www.iucnredlist.org/species/22693494/132531581,https://xeno-canto.org/438756",https://animalia.bio/red-phalarope/,"Asia,",,,,,,,,,,,,,
0,red-pileated-finch,,,,,,,,,,,,,,https://animalia.bio/red-pileated-finch/,,,,,,,,,,,,,,
0,red-rail,,,,,,,,,,,,,,https://animalia.bio/red-rail/,,,,,,,,,,,,,,
0,red-satinbird,Animalia,Chordata,Aves,Passeriformes,Cnemophilidae,Cnemophilus,Cnemophilus sanguineus,,Papua New Guinea,"Anthropogenic biome,Forest,Shrubland,Mountains,Montane forest",,,"https://en.wikipedia.org/wiki/Red_satinbird,https://www.iucnredlist.org/species/103731110/112748996",https://animalia.bio/red-satinbird/,,,,,,,,,,,,,,
0,red-sea-cliff-swallow,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Petrochelidon,Petrochelidon perdita,Africa,Sudan,"Grassland,Rocky areas",,,"https://en.wikipedia.org/wiki/Red_Sea_cliff_swallow,https://www.iucnredlist.org/species/22712390/94332074",https://animalia.bio/red-sea-cliff-swallow/,,,,,,,,,,,,,,
0,red-shoveler,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,Spatula platalea,South America,"Chile,","Freshwater,Wetlands,Coastal,Marine,Estuaries,Marsh","Terrestrial,  ,Congregatory, ,Oviparous, ,Precocial, ,Waterfowl",Migrating,"https://en.wikipedia.org/wiki/Red_shoveler,https://www.iucnredlist.org/species/22680240/92852309",https://animalia.bio/red-shoveler/,"Argentina,",,,,,,,,,,,,,
0,red-siskin,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,Spinus cucullatus,South America,"Colombia,","Anthropogenic biome,Forest,Shrubland,Grassland","Terrestrial, ,Oviparous",Not a migrant,"https://en.wikipedia.org/wiki/Red_siskin,https://www.iucnredlist.org/species/22720374/132138099",https://animalia.bio/red-siskin/,,,,,"Guyana,",,,,,Carduelinae,,,,
0,red-spurfowl,Animalia,Chordata,Aves,Galliformes,Phasianidae,Galloperdix,Galloperdix spadicea,Asia,India,"Anthropogenic biome,Shrubland,Forest","Terrestrial, ,Oviparous, ,Precocial",Not a migrant,"https://en.wikipedia.org/wiki/Red_spurfowl,https://www.iucnredlist.org/species/22679131/92803652,https://xeno-canto.org/668357",https://animalia.bio/red-spurfowl/,,,,,,,,,,,,,,
0,red-tanager,,,,,,,,,,,,,,https://animalia.bio/red-tanager/,,,,,,,,,,,,,,
0,red-warbler,Animalia,Chordata,Aves,Passeriformes,Parulidae,Cardellina,Cardellina rubra,North America,Mexico,"Forest,Woodland,Mountains","Terrestrial, ,Oviparous",Partially migrant,"https://en.wikipedia.org/wiki/Red_warbler,https://www.iucnredlist.org/species/22721888/137209395,https://xeno-canto.org/694375",https://animalia.bio/red-warbler/,,,,,,,,,,,,,,
0,red-wattlebird,Animalia,Chordata,Aves,Passeriformes,Meliphagidae,Anthochaera,Anthochaera carunculata,,Australia,"Anthropogenic biome,Forest,Savanna,Shrubland,Agricultural,Urban wildlife,Woodland,Neritic zone,Mountains","Terrestrial, ,Oviparous, ,Territorial,  ,Gliding, ,Nomadic","Partial Migrant, ,Altitudinal Migrant","https://en.wikipedia.org/wiki/Red_wattlebird,https://www.iucnredlist.org/species/22704466/130382437,https://xeno-canto.org/695184",https://animalia.bio/red-wattlebird/,,,,,,,,,,,,,,
0,redandblack-grosbeak,,,,,,,,,,,,,,https://animalia.bio/redandblack-grosbeak/,,,,,,,,,,,,,,
0,redandblack-thrush,,,,,,,,,,,,,,https://animalia.bio/redandblack-thrush/,,,,,,,,,,,,,,
0,redandblue-lory,,,,,,,,,,,,,,https://animalia.bio/redandblue-lory/,,,,,,,,,,,,,,
0,redandgreen-macaw,,,,,,,,,,,,,,https://animalia.bio/redandgreen-macaw/,,,,,,,,,,,,,,
0,redandwhite-antpitta,,,,,,,,,,,,,,https://animalia.bio/redandwhite-antpitta/,,,,,,,,,,,,,,
0,redandwhite-crake,,,,,,,,,,,,,,https://animalia.bio/redandwhite-crake/,,,,,,,,,,,,,,
0,redandwhite-spinetail,,,,,,,,,,,,,,https://animalia.bio/redandwhite-spinetail/,,,,,,,,,,,,,,
0,redandyellow-barbet,,,,,,,,,,,,,,https://animalia.bio/redandyellow-barbet/,,,,,,,,,,,,,,
0,redbacked-buttonquail,,,,,,,,,,,,,,https://animalia.bio/redbacked-buttonquail/,,,,,,,,,,,,,,
0,redbacked-fairywren,,,,,,,,,,,,,,https://animalia.bio/redbacked-fairywren/,,,,,,,,,,,,,,
0,redbacked-flameback,,,,,,,,,,,,,,https://animalia.bio/redbacked-flameback/,,,,,,,,,,,,,,
0,redbacked-kingfisher,,,,,,,,,,,,,,https://animalia.bio/redbacked-kingfisher/,,,,,,,,,,,,,,
0,redbacked-mannikin,,,,,,,,,,,,,,https://animalia.bio/redbacked-mannikin/,,,,,,,,,,,,,,
0,redbacked-mousebird,,,,,,,,,,,,,,https://animalia.bio/redbacked-mousebird/,,,,,,,,,,,,,,
0,redbacked-shrike,,,,,,,,,,,,,,https://animalia.bio/redbacked-shrike/,,,,,,,,,,,,,,
0,redbacked-sierra-finch,,,,,,,,,,,,,,https://animalia.bio/redbacked-sierra-finch/,,,,,,,,,,,,,,
0,redbacked-thrush,,,,,,,,,,,,,,https://animalia.bio/redbacked-thrush/,,,,,,,,,,,,,,
0,redbanded-flowerpecker,,,,,,,,,,,,,,https://animalia.bio/redbanded-flowerpecker/,,,,,,,,,,,,,,
0,redbanded-fruiteater,,,,,,,,,,,,,,https://animalia.bio/redbanded-fruiteater/,,,,,,,,,,,,,,
0,redbearded-beeeater,,,,,,,,,,,,,,https://animalia.bio/redbearded-beeeater/,,,,,,,,,,,,,,
0,redbellied-fruit-dove,,,,,,,,,,,,,,https://animalia.bio/redbellied-fruit-dove/,,,,,,,,,,,,,,
0,redbellied-grackle,,,,,,,,,,,,,,https://animalia.bio/redbellied-grackle/,,,,,,,,,,,,,,
0,redbellied-macaw,,,,,,,,,,,,,,https://animalia.bio/redbellied-macaw/,,,,,,,,,,,,,,
0,redbellied-malimbe,,,,,,,,,,,,,,https://animalia.bio/redbellied-malimbe/,,,,,,,,,,,,,,
0,redbellied-paradise-flycatcher,,,,,,,,,,,,,,https://animalia.bio/redbellied-paradise-flycatcher/,,,,,,,,,,,,,,
0,redbellied-parrot,,,,,,,,,,,,,,https://animalia.bio/redbellied-parrot/,,,,,,,,,,,,,,
0,redbellied-woodpecker,,,,,,,,,,,,,,https://animalia.bio/redbellied-woodpecker/,,,,,,,,,,,,,,
0,redbilled-blue-magpie,,,,,,,,,,,,,,https://animalia.bio/redbilled-blue-magpie/,,,,,,,,,,,,,,
0,redbilled-brushturkey,,,,,,,,,,,,,,https://animalia.bio/redbilled-brushturkey/,,,,,,,,,,,,,,
0,redbilled-buffalo-weaver,,,,,,,,,,,,,,https://animalia.bio/redbilled-buffalo-weaver/,,,,,,,,,,,,,,
0,redbilled-chough,,,,,,,,,,,,,,https://animalia.bio/redbilled-chough/,,,,,,,,,,,,,,
0,redbilled-curassow,,,,,,,,,,,,,,https://animalia.bio/redbilled-curassow/,,,,,,,,,,,,,,
0,redbilled-dwarf-hornbill,,,,,,,,,,,,,,https://animalia.bio/redbilled-dwarf-hornbill/,,,,,,,,,,,,,,
0,redbilled-emerald,,,,,,,,,,,,,,https://animalia.bio/redbilled-emerald/,,,,,,,,,,,,,,
0,redbilled-firefinch,,,,,,,,,,,,,,https://animalia.bio/redbilled-firefinch/,,,,,,,,,,,,,,
0,redbilled-ground-cuckoo,,,,,,,,,,,,,,https://animalia.bio/redbilled-ground-cuckoo/,,,,,,,,,,,,,,
0,redbilled-helmetshrike,,,,,,,,,,,,,,https://animalia.bio/redbilled-helmetshrike/,,,,,,,,,,,,,,
0,redbilled-leiothrix,,,,,,,,,,,,,,https://animalia.bio/redbilled-leiothrix/,,,,,,,,,,,,,,
0,redbilled-malkoha,,,,,,,,,,,,,,https://animalia.bio/redbilled-malkoha/,,,,,,,,,,,,,,
0,redbilled-oxpecker,,,,,,,,,,,,,,https://animalia.bio/redbilled-oxpecker/,,,,,,,,,,,,,,
0,redbilled-parrot,,,,,,,,,,,,,,https://animalia.bio/redbilled-parrot/,,,,,,,,,,,,,,
0,redbilled-partridge,,,,,,,,,,,,,,https://animalia.bio/redbilled-partridge/,,,,,,,,,,,,,,
0,redbilled-pied-tanager,,,,,,,,,,,,,,https://animalia.bio/redbilled-pied-tanager/,,,,,,,,,,,,,,
0,redbilled-pigeon,,,,,,,,,,,,,,https://animalia.bio/redbilled-pigeon/,,,,,,,,,,,,,,
0,redbilled-pytilia,,,,,,,,,,,,,,https://animalia.bio/redbilled-pytilia/,,,,,,,,,,,,,,
0,redbilled-quelea,,,,,,,,,,,,,,https://animalia.bio/redbilled-quelea/,,,,,,,,,,,,,,
0,redbilled-scimitar-babbler,,,,,,,,,,,,,,https://animalia.bio/redbilled-scimitar-babbler/,,,,,,,,,,,,,,
0,redbilled-scythebill,,,,,,,,,,,,,,https://animalia.bio/redbilled-scythebill/,,,,,,,,,,,,,,
0,redbilled-spurfowl,,,,,,,,,,,,,,https://animalia.bio/redbilled-spurfowl/,,,,,,,,,,,,,,
0,redbilled-starling,,,,,,,,,,,,,,https://animalia.bio/redbilled-starling/,,,,,,,,,,,,,,
0,redbilled-streamertail,,,,,,,,,,,,,,https://animalia.bio/redbilled-streamertail/,,,,,,,,,,,,,,
0,redbilled-teal,,,,,,,,,,,,,,https://animalia.bio/redbilled-teal/,,,,,,,,,,,,,,
0,redbilled-tropicbird,,,,,,,,,,,,,,https://animalia.bio/redbilled-tropicbird/,,,,,,,,,,,,,,
0,redbilled-tyrannulet,,,,,,,,,,,,,,https://animalia.bio/redbilled-tyrannulet/,,,,,,,,,,,,,,
0,redbilled-woodcreeper,,,,,,,,,,,,,,https://animalia.bio/redbilled-woodcreeper/,,,,,,,,,,,,,,
0,redbreasted-chat,,,,,,,,,,,,,,https://animalia.bio/redbreasted-chat/,,,,,,,,,,,,,,
0,redbreasted-coua,,,,,,,,,,,,,,https://animalia.bio/redbreasted-coua/,,,,,,,,,,,,,,
0,redbreasted-flycatcher,,,,,,,,,,,,,,https://animalia.bio/redbreasted-flycatcher/,,,,,,,,,,,,,,
0,redbreasted-goose,,,,,,,,,,,,,,https://animalia.bio/redbreasted-goose/,,,,,,,,,,,,,,
0,redbreasted-meadowlark,,,,,,,,,,,,,,https://animalia.bio/redbreasted-meadowlark/,,,,,,,,,,,,,,
0,redbreasted-merganser,,,,,,,,,,,,,,https://animalia.bio/redbreasted-merganser/,,,,,,,,,,,,,,
0,redbreasted-nuthatch,,,,,,,,,,,,,,https://animalia.bio/redbreasted-nuthatch/,,,,,,,,,,,,,,
0,redbreasted-paradise-kingfisher,,,,,,,,,,,,,,https://animalia.bio/redbreasted-paradise-kingfisher/,,,,,,,,,,,,,,
0,redbreasted-parakeet,,,,,,,,,,,,,,https://animalia.bio/redbreasted-parakeet/,,,,,,,,,,,,,,
0,redbreasted-partridge,,,,,,,,,,,,,,https://animalia.bio/redbreasted-partridge/,,,,,,,,,,,,,,
0,redbreasted-pygmy-parrot,,,,,,,,,,,,,,https://animalia.bio/redbreasted-pygmy-parrot/,,,,,,,,,,,,,,
0,redbreasted-sapsucker,,,,,,,,,,,,,,https://animalia.bio/redbreasted-sapsucker/,,,,,,,,,,,,,,
0,redbreasted-swallow,,,,,,,,,,,,,,https://animalia.bio/redbreasted-swallow/,,,,,,,,,,,,,,
0,redbreasted-wheatear,,,,,,,,,,,,,,https://animalia.bio/redbreasted-wheatear/,,,,,,,,,,,,,,
0,redbrowed-amazon,,,,,,,,,,,,,,https://animalia.bio/redbrowed-amazon/,,,,,,,,,,,,,,
0,redbrowed-finch,,,,,,,,,,,,,,https://animalia.bio/redbrowed-finch/,,,,,,,,,,,,,,
0,redbrowed-pardalote,,,,,,,,,,,,,,https://animalia.bio/redbrowed-pardalote/,,,,,,,,,,,,,,
0,redbrowed-treecreeper,,,,,,,,,,,,,,https://animalia.bio/redbrowed-treecreeper/,,,,,,,,,,,,,,
0,redcapped-cardinal,,,,,,,,,,,,,,https://animalia.bio/redcapped-cardinal/,,,,,,,,,,,,,,
0,redcapped-coua,,,,,,,,,,,,,,https://animalia.bio/redcapped-coua/,,,,,,,,,,,,,,
0,redcapped-crombec,,,,,,,,,,,,,,https://animalia.bio/redcapped-crombec/,,,,,,,,,,,,,,
0,redcapped-flowerpecker,,,,,,,,,,,,,,https://animalia.bio/redcapped-flowerpecker/,,,,,,,,,,,,,,
0,redcapped-forest-warbler,,,,,,,,,,,,,,https://animalia.bio/redcapped-forest-warbler/,,,,,,,,,,,,,,
0,redcapped-lark,,,,,,,,,,,,,,https://animalia.bio/redcapped-lark/,,,,,,,,,,,,,,
0,redcapped-manakin,,,,,,,,,,,,,,https://animalia.bio/redcapped-manakin/,,,,,,,,,,,,,,
0,redcapped-myzomela,,,,,,,,,,,,,,https://animalia.bio/redcapped-myzomela/,,,,,,,,,,,,,,
0,redcapped-parrot,,,,,,,,,,,,,,https://animalia.bio/redcapped-parrot/,,,,,,,,,,,,,,
0,redcapped-plover,,,,,,,,,,,,,,https://animalia.bio/redcapped-plover/,,,,,,,,,,,,,,
0,redcapped-robin,,,,,,,,,,,,,,https://animalia.bio/redcapped-robin/,,,,,,,,,,,,,,
0,redcapped-robinchat,,,,,,,,,,,,,,https://animalia.bio/redcapped-robinchat/,,,,,,,,,,,,,,
0,redcheeked-cordonbleu,,,,,,,,,,,,,,https://animalia.bio/redcheeked-cordonbleu/,,,,,,,,,,,,,,
0,redcheeked-parrot,,,,,,,,,,,,,,https://animalia.bio/redcheeked-parrot/,,,,,,,,,,,,,,
0,redcheeked-wattleeye,,,,,,,,,,,,,,https://animalia.bio/redcheeked-wattleeye/,,,,,,,,,,,,,,
0,redchested-buttonquail,,,,,,,,,,,,,,https://animalia.bio/redchested-buttonquail/,,,,,,,,,,,,,,
0,redchested-cuckoo,,,,,,,,,,,,,,https://animalia.bio/redchested-cuckoo/,,,,,,,,,,,,,,
0,redchested-flufftail,,,,,,,,,,,,,,https://animalia.bio/redchested-flufftail/,,,,,,,,,,,,,,
0,redchested-goshawk,,,,,,,,,,,,,,https://animalia.bio/redchested-goshawk/,,,,,,,,,,,,,,
0,redchested-owlet,,,,,,,,,,,,,,https://animalia.bio/redchested-owlet/,,,,,,,,,,,,,,
0,redchested-sunbird,,,,,,,,,,,,,,https://animalia.bio/redchested-sunbird/,,,,,,,,,,,,,,
0,redchested-swallow,,,,,,,,,,,,,,https://animalia.bio/redchested-swallow/,,,,,,,,,,,,,,
0,redchinned-lorikeet,,,,,,,,,,,,,,https://animalia.bio/redchinned-lorikeet/,,,,,,,,,,,,,,
0,redcockaded-woodpecker,,,,,,,,,,,,,,https://animalia.bio/redcockaded-woodpecker/,,,,,,,,,,,,,,
0,redcollared-babbler,,,,,,,,,,,,,,https://animalia.bio/redcollared-babbler/,,,,,,,,,,,,,,
0,redcollared-lorikeet,,,,,,,,,,,,,,https://animalia.bio/redcollared-lorikeet/,,,,,,,,,,,,,,
0,redcollared-myzomela,,,,,,,,,,,,,,https://animalia.bio/redcollared-myzomela/,,,,,,,,,,,,,,
